Ticket ID,Ticket_Date,Ticket Priority,Ticket Channel,Ticket Type,Product Purchased,Resolution_Hours,Is_SLA_Breach,Breach_Cost,Breach_Cost,Pred_Breach_Prob,Risk_Bucket
4243,2023-02-21,Critical,Email,Cancellation request,Sony Xperia,19.766666666666666,True,500,500,0.9261413168926214,High Risk
4247,2023-01-26,High,Social media,Refund request,Sony PlayStation,7.716666666666667,False,0,0,0.4567397517688225,Medium Risk
4254,2023-03-05,High,Email,Billing inquiry,Apple AirPods,17.033333333333335,True,200,200,0.7251222746269547,High Risk
4265,2023-02-28,Critical,Email,Cancellation request,PlayStation,5.516666666666667,True,500,500,0.8153648396568259,High Risk
4267,2023-02-25,Critical,Email,Cancellation request,Adobe Photoshop,13.316666666666666,True,500,500,0.8981699369243805,High Risk
4268,2023-02-28,Critical,Email,Technical issue,Nintendo Switch Pro Controller,14.883333333333333,True,500,500,0.8045915378111775,High Risk
4269,2023-03-11,Low,Email,Cancellation request,Nikon D,1.2833333333333334,False,0,0,0.03758488495608084,Low Risk
4275,2023-02-02,Medium,Chat,Billing inquiry,Microsoft Surface,5.566666666666666,False,0,0,0.06941476538046816,Low Risk
4285,2023-02-22,Low,Phone,Technical issue,Dyson Vacuum Cleaner,3.6166666666666667,False,0,0,0.027775738375875107,Low Risk
4288,2023-01-22,Critical,Chat,Technical issue,LG Smart TV,10.35,True,500,500,0.8261628776851684,High Risk
4292,2023-01-21,Low,Email,Billing inquiry,HP Pavilion,3.1333333333333333,False,0,0,0.02292973856114313,Low Risk
4334,2023-03-11,Medium,Social media,Billing inquiry,Canon EOS,14.383333333333333,False,0,0,0.035820637451889493,Low Risk
4336,2023-03-11,Critical,Email,Cancellation request,Sony Xperia,12.816666666666666,True,500,500,0.9213473837899587,High Risk
4337,2023-01-04,Critical,Chat,Product inquiry,Philips Hue Lights,6.933333333333334,True,500,500,0.8973027071449265,High Risk
4340,2023-03-16,High,Chat,Technical issue,LG OLED,4.15,False,0,0,0.3622903947745517,Medium Risk
4343,2023-03-03,Low,Chat,Refund request,LG Smart TV,9.7,False,0,0,0.04323089960758247,Low Risk
4352,2023-03-03,High,Phone,Cancellation request,Google Pixel,8.316666666666666,True,200,200,0.6024526659451775,Medium Risk
4355,2023-01-24,High,Chat,Billing inquiry,Microsoft Office,12.816666666666666,True,200,200,0.6274392725325042,Medium Risk
4357,2023-02-24,Medium,Email,Cancellation request,Nintendo Switch,3.4,False,0,0,0.028079767896609525,Low Risk
4368,2023-01-09,High,Social media,Product inquiry,Amazon Echo,7.05,False,0,0,0.32024644494667265,Low Risk
4375,2023-01-03,Critical,Social media,Billing inquiry,Bose SoundLink Speaker,7.083333333333333,True,500,500,0.7869988750325447,High Risk
4379,2023-01-31,Critical,Chat,Billing inquiry,Lenovo ThinkPad,25.583333333333332,True,500,500,0.8588230812138526,High Risk
4383,2023-02-09,Critical,Email,Billing inquiry,Nintendo Switch Pro Controller,4.866666666666666,True,500,500,0.6561388142179356,Medium Risk
4384,2023-02-05,Critical,Phone,Billing inquiry,Sony 4K HDR TV,3.6333333333333333,False,0,0,0.5655661145389222,Medium Risk
4386,2023-01-24,Medium,Email,Billing inquiry,Dyson Vacuum Cleaner,5.116666666666666,False,0,0,0.02914229146684685,Low Risk
4389,2023-01-06,Critical,Social media,Cancellation request,Sony Xperia,5.116666666666666,True,500,500,0.8467150954887521,High Risk
4391,2023-03-07,Low,Chat,Billing inquiry,MacBook Pro,9.266666666666667,False,0,0,0.04085051669938639,Low Risk
4399,2023-03-25,Critical,Social media,Refund request,LG Washing Machine,8.466666666666667,True,500,500,0.8923806038168546,High Risk
4400,2023-03-16,Medium,Phone,Refund request,Canon DSLR Camera,21.216666666666665,False,0,0,0.042755317430868016,Low Risk
4401,2023-01-04,High,Chat,Product inquiry,Nintendo Switch,11.266666666666667,True,200,200,0.5658213035743642,Medium Risk
4405,2023-03-20,High,Chat,Product inquiry,LG Smart TV,7.15,False,0,0,0.5816546874549682,Medium Risk
4411,2023-01-06,High,Email,Technical issue,GoPro Action Camera,8.416666666666666,True,200,200,0.7292843283262536,High Risk
4416,2023-02-20,Medium,Phone,Refund request,Dell XPS,7.566666666666666,False,0,0,0.04801764840871919,Low Risk
4418,2023-03-03,Low,Email,Refund request,Sony Xperia,12.583333333333334,False,0,0,0.05454731521242744,Low Risk
4421,2023-02-26,Medium,Chat,Technical issue,Sony Xperia,2.3833333333333333,False,0,0,0.02930131459361935,Low Risk
4424,2023-03-07,Critical,Social media,Cancellation request,Microsoft Xbox Controller,11.533333333333333,True,500,500,0.9298430280744291,High Risk
4425,2023-03-20,Medium,Social media,Product inquiry,MacBook Pro,4.75,False,0,0,0.0353307504067881,Low Risk
4426,2023-03-16,Critical,Chat,Billing inquiry,HP Pavilion,3.816666666666667,False,0,0,0.7117811501378603,High Risk
4440,2023-01-08,Critical,Chat,Product inquiry,Bose QuietComfort,10.3,True,500,500,0.8867720823407198,High Risk
4454,2023-01-26,High,Email,Cancellation request,Dell XPS,1.5166666666666666,False,0,0,0.7362520113226978,High Risk
4460,2023-02-20,Medium,Social media,Technical issue,GoPro Hero,4.016666666666667,False,0,0,0.04584298330475941,Low Risk
4465,2023-02-14,Low,Email,Billing inquiry,LG Smart TV,7.6,False,0,0,0.02771188923127755,Low Risk
4474,2023-02-13,High,Email,Technical issue,Google Nest,5.65,False,0,0,0.7157111011798195,High Risk
4478,2023-01-05,Low,Chat,Product inquiry,Adobe Photoshop,11.3,False,0,0,0.048052317664002364,Low Risk
4481,2023-03-11,High,Chat,Technical issue,Microsoft Surface,1.8,False,0,0,0.34551252536975763,Medium Risk
4493,2023-01-26,Critical,Phone,Product inquiry,Canon EOS,6.0,True,500,500,0.8748248370835161,High Risk
4497,2023-03-09,High,Email,Technical issue,Roomba Robot Vacuum,6.733333333333333,False,0,0,0.4231392826189872,Medium Risk
4504,2023-01-19,Low,Chat,Billing inquiry,Dell XPS,7.6,False,0,0,0.025026529599512213,Low Risk
4505,2023-03-25,Low,Phone,Product inquiry,Nest Thermostat,8.016666666666667,False,0,0,0.03599995959913799,Low Risk
4506,2023-01-20,High,Social media,Refund request,Nintendo Switch,14.083333333333334,True,200,200,0.6602234025888667,High Risk
4507,2023-01-12,Critical,Chat,Product inquiry,Autodesk AutoCAD,6.316666666666666,True,500,500,0.8565779498806018,High Risk
4513,2023-02-16,Low,Email,Cancellation request,GoPro Hero,16.133333333333333,False,0,0,0.08424485861417623,Low Risk
4519,2023-01-01,High,Social media,Cancellation request,Microsoft Surface,2.283333333333333,False,0,0,0.5498556351700493,Medium Risk
4525,2023-01-14,Medium,Chat,Cancellation request,Adobe Photoshop,12.0,False,0,0,0.03900406779554526,Low Risk
4526,2023-03-05,Critical,Email,Refund request,HP Pavilion,11.6,True,500,500,0.8704303211831488,High Risk
4529,2023-02-07,Low,Email,Billing inquiry,Fitbit Versa Smartwatch,5.5,False,0,0,0.03952833820715665,Low Risk
4530,2023-02-06,Critical,Social media,Technical issue,MacBook Pro,11.733333333333333,True,500,500,0.9099529223944411,High Risk
4531,2023-01-11,Critical,Email,Refund request,Fitbit Charge,2.3333333333333335,False,0,0,0.6662204624996093,High Risk
4533,2023-03-18,High,Social media,Product inquiry,Sony 4K HDR TV,2.2666666666666666,False,0,0,0.7280684522020024,High Risk
4551,2023-01-03,Low,Chat,Billing inquiry,GoPro Action Camera,8.05,False,0,0,0.05537047042817866,Low Risk
4559,2023-02-02,High,Social media,Product inquiry,Garmin Forerunner,19.733333333333334,True,200,200,0.6369806484767744,Medium Risk
4562,2023-01-06,Low,Email,Refund request,Google Nest,10.933333333333334,False,0,0,0.047276121445203906,Low Risk
4572,2023-02-19,Low,Email,Cancellation request,Xbox,6.133333333333334,False,0,0,0.0341288393850577,Low Risk
4573,2023-01-10,Low,Social media,Cancellation request,Sony PlayStation,5.8,False,0,0,0.024033944189514028,Low Risk
4574,2023-01-05,High,Phone,Technical issue,Samsung Soundbar,10.483333333333333,True,200,200,0.7015834692090742,High Risk
4577,2023-01-23,Critical,Phone,Billing inquiry,Fitbit Versa Smartwatch,9.633333333333333,True,500,500,0.7376591085557803,High Risk
4578,2023-01-10,Medium,Social media,Product inquiry,Fitbit Charge,4.3,False,0,0,0.22814455133175626,Low Risk
4581,2023-02-13,Medium,Phone,Product inquiry,Autodesk AutoCAD,2.75,False,0,0,0.025157875370976298,Low Risk
4583,2023-01-02,Medium,Chat,Billing inquiry,Amazon Kindle,4.116666666666666,False,0,0,0.03445488226321019,Low Risk
4591,2023-01-13,Critical,Social media,Refund request,Microsoft Office,9.516666666666667,True,500,500,0.8386537462027825,High Risk
4593,2023-02-09,High,Phone,Cancellation request,Fitbit Charge,13.75,True,200,200,0.6413023441913418,Medium Risk
4594,2023-01-02,Low,Social media,Technical issue,Nest Thermostat,12.65,False,0,0,0.07446767613109964,Low Risk
4596,2023-03-25,Critical,Email,Refund request,Samsung Galaxy,6.7,True,500,500,0.7759083487102101,High Risk
4602,2023-03-06,Low,Chat,Billing inquiry,Apple AirPods,3.0833333333333335,False,0,0,0.02757037168394595,Low Risk
4612,2023-03-04,Low,Social media,Refund request,Garmin Forerunner,14.166666666666666,False,0,0,0.06646033590037635,Low Risk
4616,2023-03-14,Low,Chat,Product inquiry,Apple AirPods,12.433333333333334,False,0,0,0.04382058801195938,Low Risk
4620,2023-01-17,Low,Chat,Refund request,HP Pavilion,4.516666666666667,False,0,0,0.029466356085996792,Low Risk
4643,2023-01-09,Low,Chat,Product inquiry,Philips Hue Lights,16.733333333333334,False,0,0,0.062951148024569,Low Risk
4653,2023-03-16,High,Email,Billing inquiry,HP Pavilion,10.016666666666667,True,200,200,0.6395755903902575,Medium Risk
4656,2023-01-15,Medium,Chat,Product inquiry,iPhone,9.233333333333333,False,0,0,0.1445173703078699,Low Risk
4664,2023-01-24,Critical,Social media,Billing inquiry,GoPro Action Camera,11.583333333333334,True,500,500,0.8832658878893591,High Risk
4665,2023-02-07,Low,Chat,Refund request,Sony Xperia,4.816666666666666,False,0,0,0.061926886186836644,Low Risk
4666,2023-02-04,High,Chat,Billing inquiry,Sony 4K HDR TV,27.383333333333333,True,200,200,0.7079239989341686,High Risk
4670,2023-02-18,Critical,Phone,Billing inquiry,Garmin Forerunner,7.266666666666667,True,500,500,0.7401779832319956,High Risk
4675,2023-03-10,Medium,Chat,Product inquiry,Amazon Kindle,13.35,False,0,0,0.031094279326884255,Low Risk
4686,2023-03-03,High,Phone,Product inquiry,Nest Thermostat,2.6166666666666667,False,0,0,0.5324593658252456,Medium Risk
4689,2023-03-01,High,Phone,Billing inquiry,Dyson Vacuum Cleaner,5.216666666666667,False,0,0,0.5440817142397028,Medium Risk
4690,2023-02-19,Critical,Phone,Technical issue,Canon EOS,0.75,False,0,0,0.8173333329204915,High Risk
4693,2023-03-19,Critical,Chat,Cancellation request,GoPro Hero,6.8,True,500,500,0.8783395504499053,High Risk
4696,2023-03-16,Low,Social media,Cancellation request,Google Pixel,10.516666666666667,False,0,0,0.033292354670170256,Low Risk
4697,2023-01-09,Medium,Phone,Cancellation request,Asus ROG,0.3333333333333333,False,0,0,0.0395738857047857,Low Risk
4701,2023-02-03,Critical,Social media,Billing inquiry,Microsoft Xbox Controller,16.65,True,500,500,0.7994801831068643,High Risk
4704,2023-03-17,High,Chat,Technical issue,LG OLED,7.733333333333333,False,0,0,0.36579864247941546,Medium Risk
4706,2023-02-04,High,Chat,Cancellation request,Nikon D,13.85,True,200,200,0.7903369564463495,High Risk
4715,2023-01-01,High,Email,Billing inquiry,Google Pixel,6.1,False,0,0,0.6660159648651719,High Risk
4718,2023-02-09,Critical,Social media,Refund request,HP Pavilion,3.5166666666666666,False,0,0,0.76362488037348,High Risk
4722,2023-03-05,High,Email,Technical issue,Philips Hue Lights,14.883333333333333,True,200,200,0.661902842388214,High Risk
4725,2023-01-22,Critical,Email,Technical issue,Garmin Forerunner,1.8,False,0,0,0.8938782756608173,High Risk
4730,2023-03-01,Low,Phone,Refund request,Sony 4K HDR TV,6.433333333333334,False,0,0,0.036215800216529426,Low Risk
4734,2023-03-05,High,Email,Refund request,iPhone,4.916666666666667,False,0,0,0.4693708087581752,Medium Risk
4736,2023-03-13,Critical,Email,Technical issue,Bose SoundLink Speaker,3.9166666666666665,False,0,0,0.6152048898369871,Medium Risk
4744,2023-01-11,High,Phone,Product inquiry,Sony 4K HDR TV,8.983333333333333,True,200,200,0.6860823076641893,High Risk
4747,2023-01-14,High,Phone,Refund request,Fitbit Versa Smartwatch,4.833333333333333,False,0,0,0.7931488491137808,High Risk
4749,2023-03-01,Critical,Phone,Product inquiry,GoPro Action Camera,24.833333333333332,True,500,500,0.9027826681790435,High Risk
4753,2023-01-30,Low,Phone,Product inquiry,LG Smart TV,4.266666666666667,False,0,0,0.028724626556049935,Low Risk
4766,2023-02-04,Medium,Chat,Refund request,Fitbit Charge,1.4833333333333334,False,0,0,0.08036290793919887,Low Risk
4767,2023-03-26,Low,Phone,Technical issue,Dell XPS,20.266666666666666,False,0,0,0.04770313045773751,Low Risk
4768,2023-02-06,High,Email,Billing inquiry,Adobe Photoshop,0.1,False,0,0,0.4352179022943571,Medium Risk
4771,2023-01-05,High,Phone,Refund request,Adobe Photoshop,2.716666666666667,False,0,0,0.7859117010391069,High Risk
4774,2023-03-24,Critical,Phone,Technical issue,Adobe Photoshop,0.13333333333333333,False,0,0,0.8647932395416495,High Risk
4775,2023-03-19,Medium,Email,Cancellation request,Microsoft Office,0.16666666666666666,False,0,0,0.030532319045311992,Low Risk
4778,2023-01-26,High,Phone,Technical issue,Nest Thermostat,10.566666666666666,True,200,200,0.7062358535121295,High Risk
4779,2023-03-03,Critical,Chat,Technical issue,HP Pavilion,2.95,False,0,0,0.8161597453653155,High Risk
4803,2023-01-04,Low,Chat,Refund request,MacBook Pro,1.35,False,0,0,0.04619469651343749,Low Risk
4805,2023-03-30,Medium,Email,Cancellation request,HP Pavilion,16.466666666666665,False,0,0,0.15573378248821718,Low Risk
4817,2023-02-11,High,Email,Cancellation request,Fitbit Charge,16.966666666666665,True,200,200,0.7128700392606911,High Risk
4818,2023-03-30,High,Social media,Refund request,HP Pavilion,2.433333333333333,False,0,0,0.6225960043563252,Medium Risk
4821,2023-01-18,Low,Social media,Cancellation request,Microsoft Xbox Controller,15.35,False,0,0,0.035137577054453716,Low Risk
4832,2023-02-09,Low,Phone,Cancellation request,Samsung Soundbar,0.8166666666666667,False,0,0,0.030756980630589372,Low Risk
4833,2023-03-13,High,Email,Product inquiry,Fitbit Charge,26.466666666666665,True,200,200,0.733337102183438,High Risk
4835,2023-02-08,Low,Email,Cancellation request,Bose QuietComfort,7.05,False,0,0,0.034325720162610526,Low Risk
4842,2023-01-14,Critical,Phone,Cancellation request,Bose SoundLink Speaker,22.533333333333335,True,500,500,0.9252056038357039,High Risk
4843,2023-02-01,Low,Phone,Product inquiry,GoPro Hero,8.133333333333333,False,0,0,0.059661911234815186,Low Risk
4850,2023-02-20,Low,Chat,Product inquiry,LG OLED,3.8666666666666667,False,0,0,0.0195228950320915,Low Risk
4870,2023-02-07,Medium,Social media,Billing inquiry,Garmin Forerunner,17.416666666666668,False,0,0,0.05039276242179036,Low Risk
4871,2023-01-23,Critical,Phone,Product inquiry,Xbox,3.283333333333333,False,0,0,0.7757686287465732,High Risk
4878,2023-03-04,Medium,Email,Billing inquiry,Canon EOS,2.033333333333333,False,0,0,0.04229900261865834,Low Risk
4884,2023-01-15,Medium,Email,Refund request,Samsung Galaxy,14.816666666666666,False,0,0,0.1200710685547917,Low Risk
4885,2023-01-25,High,Social media,Technical issue,Roomba Robot Vacuum,10.366666666666667,True,200,200,0.6831520605307758,High Risk
4892,2023-01-17,Low,Chat,Refund request,Nikon D,6.766666666666667,False,0,0,0.07828520457497605,Low Risk
4898,2023-03-07,Low,Social media,Product inquiry,Microsoft Xbox Controller,8.65,False,0,0,0.07450564624992431,Low Risk
4902,2023-03-19,Medium,Social media,Cancellation request,Samsung Galaxy,7.933333333333334,False,0,0,0.037346721949529954,Low Risk
4903,2023-02-22,Critical,Email,Refund request,HP Pavilion,18.05,True,500,500,0.814641525114766,High Risk
4910,2023-02-20,High,Phone,Refund request,Nikon D,0.9666666666666667,False,0,0,0.569198349196145,Medium Risk
4920,2023-02-08,Low,Social media,Product inquiry,Google Pixel,15.583333333333334,False,0,0,0.029714143663714138,Low Risk
4924,2023-02-20,Critical,Chat,Billing inquiry,Samsung Galaxy,2.7666666666666666,False,0,0,0.7280750894067477,High Risk
4930,2023-03-11,Medium,Chat,Refund request,Microsoft Office,7.0,False,0,0,0.061774436781276164,Low Risk
4931,2023-01-06,Low,Social media,Product inquiry,iPhone,5.75,False,0,0,0.040750625894457077,Low Risk
4934,2023-03-08,Critical,Chat,Technical issue,Canon EOS,4.666666666666667,True,500,500,0.8074997313254025,High Risk
4939,2023-01-07,Critical,Social media,Technical issue,HP Pavilion,20.05,True,500,500,0.8380360950868206,High Risk
4946,2023-02-20,Medium,Chat,Refund request,Sony Xperia,5.166666666666667,False,0,0,0.05410978412812609,Low Risk
4948,2023-03-13,Critical,Email,Billing inquiry,Sony Xperia,1.7333333333333334,False,0,0,0.8188950260384554,High Risk
4954,2023-02-11,Low,Social media,Product inquiry,Canon DSLR Camera,11.3,False,0,0,0.03673664928626304,Low Risk
4955,2023-03-05,Low,Email,Cancellation request,Bose QuietComfort,5.083333333333333,False,0,0,0.033075899118566156,Low Risk
4956,2023-01-15,Medium,Email,Billing inquiry,Nikon D,23.183333333333334,False,0,0,0.10145370030806876,Low Risk
4957,2023-01-29,Critical,Email,Refund request,Samsung Galaxy,11.433333333333334,True,500,500,0.7645933838585176,High Risk
4967,2023-02-02,Critical,Chat,Technical issue,Autodesk AutoCAD,3.5,False,0,0,0.7307586034260252,High Risk
4976,2023-01-27,High,Phone,Billing inquiry,Amazon Kindle,6.966666666666667,False,0,0,0.6563309904686736,Medium Risk
4986,2023-02-05,Critical,Email,Billing inquiry,Amazon Echo,11.383333333333333,True,500,500,0.7203708535869021,High Risk
4990,2023-01-29,Critical,Email,Technical issue,iPhone,2.05,False,0,0,0.719354121891777,High Risk
4991,2023-02-07,Medium,Chat,Cancellation request,Google Nest,8.75,False,0,0,0.05282823791594414,Low Risk
4997,2023-02-26,Medium,Chat,Billing inquiry,Garmin Forerunner,13.95,False,0,0,0.06950775941996666,Low Risk
5004,2023-01-27,Medium,Email,Billing inquiry,Nikon D,0.4,False,0,0,0.10145370030806876,Low Risk
5012,2023-02-24,High,Chat,Cancellation request,Apple AirPods,8.716666666666667,True,200,200,0.7361135845739856,High Risk
5015,2023-02-02,High,Email,Refund request,Google Nest,13.616666666666667,True,200,200,0.7141393971330395,High Risk
5019,2023-03-09,Critical,Email,Cancellation request,LG Washing Machine,10.033333333333333,True,500,500,0.8313398374839991,High Risk
5030,2023-03-27,High,Social media,Cancellation request,Apple AirPods,1.0166666666666666,False,0,0,0.44363874893593,Medium Risk
5042,2023-03-07,Critical,Phone,Refund request,Adobe Photoshop,18.0,True,500,500,0.910152823267837,High Risk
5043,2023-01-10,Critical,Social media,Billing inquiry,Canon EOS,21.783333333333335,True,500,500,0.8177164123960151,High Risk
5047,2023-01-05,Medium,Phone,Cancellation request,HP Pavilion,3.5,False,0,0,0.07009713472601271,Low Risk
5048,2023-03-15,Low,Email,Billing inquiry,Amazon Kindle,3.9166666666666665,False,0,0,0.030785819517612813,Low Risk
5061,2023-02-07,Low,Chat,Refund request,Canon DSLR Camera,0.08333333333333333,False,0,0,0.026806619397967614,Low Risk
5065,2023-01-13,Low,Chat,Billing inquiry,Asus ROG,1.8,False,0,0,0.032435698768988136,Low Risk
5077,2023-01-31,Medium,Phone,Product inquiry,Sony 4K HDR TV,8.483333333333333,False,0,0,0.07446557577003789,Low Risk
5083,2023-02-16,High,Chat,Refund request,Amazon Echo,4.516666666666667,False,0,0,0.608865355804797,Medium Risk
5112,2023-03-29,Medium,Social media,Refund request,Bose SoundLink Speaker,6.133333333333334,False,0,0,0.05927416759349764,Low Risk
5114,2023-02-21,High,Phone,Technical issue,Amazon Kindle,7.933333333333334,False,0,0,0.5313546422886098,Medium Risk
5119,2023-02-25,Medium,Social media,Product inquiry,Amazon Echo,25.116666666666667,True,0,0,0.2866922244883334,Low Risk
5120,2023-01-15,High,Email,Cancellation request,iPhone,5.0,False,0,0,0.5172835438781627,Medium Risk
5123,2023-01-29,Low,Chat,Billing inquiry,Samsung Galaxy,4.25,False,0,0,0.03464986477817038,Low Risk
5127,2023-01-08,High,Chat,Cancellation request,Sony PlayStation,16.383333333333333,True,200,200,0.6898150863608861,High Risk
5129,2023-01-05,Low,Phone,Cancellation request,LG OLED,12.633333333333333,False,0,0,0.06042612088291284,Low Risk
5133,2023-01-29,Medium,Email,Billing inquiry,Nintendo Switch,0.8166666666666667,False,0,0,0.029563196729938592,Low Risk
5134,2023-02-16,Medium,Email,Cancellation request,Sony 4K HDR TV,24.666666666666668,True,0,0,0.21815402586656205,Low Risk
5139,2023-03-09,Low,Chat,Cancellation request,Sony PlayStation,5.516666666666667,False,0,0,0.0500072351727568,Low Risk
5144,2023-03-17,Critical,Email,Billing inquiry,Samsung Soundbar,0.6,False,0,0,0.7006072171061782,High Risk
5146,2023-02-14,Critical,Email,Product inquiry,Amazon Echo,6.5,True,500,500,0.8209501557779347,High Risk
5148,2023-01-02,Low,Social media,Technical issue,Microsoft Xbox Controller,3.6166666666666667,False,0,0,0.027310609162529188,Low Risk
5153,2023-01-27,Critical,Email,Technical issue,GoPro Action Camera,5.05,True,500,500,0.8904442010077778,High Risk
5154,2023-02-05,Critical,Phone,Refund request,Fitbit Versa Smartwatch,6.983333333333333,True,500,500,0.8126545265096383,High Risk
5155,2023-02-05,Low,Phone,Product inquiry,GoPro Hero,4.216666666666667,False,0,0,0.09594397498084312,Low Risk
5157,2023-01-26,Medium,Phone,Product inquiry,Google Nest,15.65,False,0,0,0.07848469596521059,Low Risk
5158,2023-02-12,Critical,Social media,Cancellation request,Samsung Galaxy,9.766666666666667,True,500,500,0.9377092300128561,High Risk
5161,2023-01-27,Critical,Chat,Technical issue,Garmin Forerunner,9.583333333333334,True,500,500,0.8212312883969258,High Risk
5164,2023-03-10,Medium,Phone,Cancellation request,Sony PlayStation,7.033333333333333,False,0,0,0.039770936365606475,Low Risk
5168,2023-01-20,Medium,Phone,Cancellation request,Amazon Kindle,0.8666666666666667,False,0,0,0.029087382456960627,Low Risk
5170,2023-01-11,Low,Social media,Billing inquiry,Amazon Echo,6.083333333333333,False,0,0,0.026641189656399777,Low Risk
5171,2023-03-15,Low,Chat,Billing inquiry,Amazon Kindle,2.216666666666667,False,0,0,0.02501610262949748,Low Risk
5174,2023-02-07,Medium,Chat,Refund request,Canon DSLR Camera,8.0,False,0,0,0.05205065513024781,Low Risk
5180,2023-01-06,Critical,Phone,Technical issue,Autodesk AutoCAD,4.933333333333334,True,500,500,0.6961558955370971,High Risk
5187,2023-03-13,Medium,Phone,Cancellation request,Sony PlayStation,16.666666666666668,False,0,0,0.030121421377435863,Low Risk
5190,2023-01-23,High,Email,Refund request,Google Nest,10.733333333333333,True,200,200,0.6196589374134108,Medium Risk
5192,2023-02-16,Medium,Chat,Billing inquiry,Autodesk AutoCAD,0.55,False,0,0,0.03891792481517789,Low Risk
5197,2023-02-15,Medium,Phone,Technical issue,Bose SoundLink Speaker,0.9166666666666666,False,0,0,0.05532379369990833,Low Risk
5203,2023-01-12,Medium,Email,Refund request,Sony Xperia,12.766666666666667,False,0,0,0.04524426588330533,Low Risk
5211,2023-01-13,Low,Chat,Product inquiry,Nest Thermostat,22.733333333333334,False,0,0,0.04354911986719746,Low Risk
5215,2023-03-03,Low,Email,Cancellation request,Garmin Forerunner,22.7,False,0,0,0.05562207969061813,Low Risk
5228,2023-03-23,Low,Social media,Technical issue,Amazon Echo,2.2,False,0,0,0.0819935953922263,Low Risk
5230,2023-03-30,Medium,Social media,Billing inquiry,Bose QuietComfort,16.4,False,0,0,0.024791018017832074,Low Risk
5231,2023-03-01,Medium,Email,Billing inquiry,LG OLED,7.533333333333333,False,0,0,0.06149235164572057,Low Risk
5234,2023-02-12,Medium,Social media,Cancellation request,LG Washing Machine,0.18333333333333332,False,0,0,0.02981386274193935,Low Risk
5241,2023-03-17,Low,Chat,Cancellation request,HP Pavilion,17.183333333333334,False,0,0,0.03641610956480275,Low Risk
5242,2023-03-09,High,Email,Technical issue,LG Washing Machine,13.333333333333334,True,200,200,0.6489231739887986,Medium Risk
5245,2023-01-05,High,Social media,Cancellation request,Canon EOS,3.9,False,0,0,0.579103408290828,Medium Risk
5247,2023-02-06,Medium,Phone,Billing inquiry,iPhone,1.2,False,0,0,0.033889516218290436,Low Risk
5248,2023-03-13,Critical,Email,Refund request,Samsung Soundbar,7.95,True,500,500,0.8874929740544453,High Risk
5264,2023-01-31,High,Phone,Technical issue,Bose SoundLink Speaker,15.2,True,200,200,0.786318179887514,High Risk
5265,2023-01-09,Low,Social media,Refund request,Fitbit Versa Smartwatch,6.25,False,0,0,0.04099049790191498,Low Risk
5269,2023-02-20,Low,Chat,Refund request,Nikon D,6.266666666666667,False,0,0,0.030157357567312748,Low Risk
5289,2023-01-29,Critical,Chat,Billing inquiry,GoPro Hero,4.133333333333334,True,500,500,0.832362010414667,High Risk
5290,2023-03-19,Critical,Phone,Cancellation request,Microsoft Office,12.566666666666666,True,500,500,0.8627135901426092,High Risk
5293,2023-02-09,Critical,Social media,Billing inquiry,MacBook Pro,15.55,True,500,500,0.8327926711529677,High Risk
5305,2023-02-10,Medium,Email,Product inquiry,Samsung Galaxy,0.18333333333333332,False,0,0,0.04787279071022199,Low Risk
5307,2023-03-27,Medium,Email,Technical issue,Canon EOS,1.15,False,0,0,0.12110345523983407,Low Risk
5308,2023-01-11,Critical,Email,Product inquiry,Asus ROG,10.383333333333333,True,500,500,0.9247251207221744,High Risk
5309,2023-01-23,Medium,Phone,Refund request,Sony Xperia,0.7333333333333333,False,0,0,0.04567380586473366,Low Risk
5316,2023-01-01,High,Social media,Refund request,LG OLED,21.433333333333334,True,200,200,0.7983080850435805,High Risk
5344,2023-02-15,Medium,Social media,Product inquiry,Philips Hue Lights,5.483333333333333,False,0,0,0.22168593575295883,Low Risk
5351,2023-01-21,Critical,Social media,Cancellation request,Roomba Robot Vacuum,5.633333333333334,True,500,500,0.7873113848818375,High Risk
5359,2023-02-05,Low,Social media,Refund request,Asus ROG,2.7666666666666666,False,0,0,0.040857006945359514,Low Risk
5371,2023-02-23,Critical,Chat,Product inquiry,Sony Xperia,15.1,True,500,500,0.9258738148638812,High Risk
5381,2023-03-28,Low,Phone,Billing inquiry,Fitbit Versa Smartwatch,12.333333333333334,False,0,0,0.07324518270044506,Low Risk
5388,2023-02-26,High,Email,Refund request,GoPro Hero,3.2666666666666666,False,0,0,0.8167976453588178,High Risk
5395,2023-01-01,Critical,Social media,Billing inquiry,Canon DSLR Camera,11.75,True,500,500,0.8849848031597031,High Risk
5410,2023-03-04,Low,Phone,Technical issue,Sony Xperia,8.866666666666667,False,0,0,0.037943243974173806,Low Risk
5417,2023-02-23,Medium,Phone,Cancellation request,Google Pixel,14.333333333333334,False,0,0,0.02592855220429205,Low Risk
5427,2023-02-24,Low,Phone,Technical issue,Microsoft Xbox Controller,6.1,False,0,0,0.016599283363947257,Low Risk
5436,2023-02-09,Low,Chat,Technical issue,GoPro Action Camera,7.066666666666666,False,0,0,0.05229149364066584,Low Risk
5437,2023-01-15,Critical,Social media,Technical issue,LG Washing Machine,15.633333333333333,True,500,500,0.8724078595607689,High Risk
5441,2023-01-21,Critical,Chat,Cancellation request,Bose SoundLink Speaker,11.316666666666666,True,500,500,0.91140430810384,High Risk
